n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44,n45,n343,n344,n345,n346,n347,n348,n349,n350,n351,n352,n353,n354,n355,n356,n357,n358,n359,n360,n361,n362,n363,n364,n365,n366,n367,n368,n369,n370,n371,n372,n373,n374,n375,n376,n377,n378,n379,n380,n381,n382,n383,n384,n385,n386,n387,n388,n389,1
119.95148,119.952705,119.95271,119.95551,119.958275,119.95575,119.951675,119.95905,119.95566,119.95279,119.95938,119.95738,119.95993,119.95728,119.955414,119.95746,119.96016,119.959785,119.953674,119.9602,119.960495,119.95278,119.96038,119.96112,119.960495,119.960754,119.96203,119.9618,119.95545,119.95293,119.961174,119.95589,119.96119,119.96767,119.96122,119.95498,119.97769,119.96158,119.97769,119.966934,119.95496,119.96995,119.98017,119.99562,119.99041,119.99777,119.95343,119.95545,119.96642,119.95148,119.95148,119.95148,119.951485,119.9515,119.952705,119.95274,119.95307,119.95774,119.95751,119.9561,119.951675,119.951935,119.959236,119.9597,119.95305,119.953255,119.95958,119.959915,119.960144,119.96036,119.95542,119.960335,119.96066,119.95354,119.96133,119.960884,119.95312,119.954,119.954735,119.96043,119.95948,119.9575,119.96611,119.95317,119.95362,119.95431,119.959915,119.96696,119.96378,119.99373,119.99194,119.97974,120.0
119.94162,119.94289,119.94289,119.9416,119.947014,119.94244,119.94187,119.94775,119.94171,119.94291,119.947876,119.94612,119.94849,119.94601,119.94536,119.946594,119.94891,119.9493,119.94376,119.94946,119.94936,119.94292,119.94945,119.95186,119.94936,119.94957,119.952034,119.95054,119.94572,119.94299,119.95078,119.946396,119.950096,119.96024,119.95045,119.945404,119.97289,119.95138,119.97289,119.95898,119.94536,119.962166,119.97554,119.99475,119.98852,119.997345,119.94342,119.94569,119.95907,119.94162,119.94162,119.94163,119.94164,119.94175,119.94289,119.94294,119.94314,119.94655,119.946266,119.94349,119.94184,119.942215,119.94812,119.94862,119.943146,119.94333,119.948204,119.94867,119.94864,119.94898,119.94554,119.94904,119.94945,119.94357,119.95106,119.94995,119.94334,119.94412,119.94484,119.949425,119.95007,119.94798,119.95687,119.943275,119.943886,119.94467,119.95135,119.95961,119.95487,119.99247,119.99037,119.97532,120.0
119.92542,119.92772,119.92772,119.9283,119.932846,119.92925,119.92623,119.93421,119.92844,119.92785,119.93515,119.93211,119.93666,119.93211,119.93111,119.9331,119.937805,119.93691,119.929276,119.93733,119.93816,119.92735,119.93764,119.93983,119.93816,119.938034,119.940735,119.93937,119.93144,119.92736,119.939224,119.93224,119.9389,119.950356,119.93911,119.93085,119.96581,119.939804,119.96581,119.947075,119.93083,119.95231,119.96911,119.99351,119.98566,119.99668,119.92874,119.93144,119.949036,119.92542,119.92543,119.92543,119.925446,119.925545,119.92775,119.92783,119.92823,119.93216,119.93211,119.93005,119.9263,119.926636,119.93453,119.93567,119.92834,119.92872,119.93568,119.93641,119.93697,119.93741,119.931244,119.93798,119.93827,119.929054,119.93943,119.93868,119.92801,119.929146,119.93018,119.93773,119.93741,119.93454,119.94639,119.92758,119.92836,119.92957,119.93894,119.949646,119.94259,119.99071,119.98804,119.97001,120.0
119.92733,119.93001,119.93001,119.93433,119.9409,119.93497,119.92757,119.94218,119.93446,119.93003,119.94312,119.938774,119.94384,119.93845,119.93447,119.938705,119.94452,119.94264,119.931656,119.943565,119.945175,119.92894,119.943954,119.9446,119.945175,119.94474,119.946236,119.94622,119.9344,119.92902,119.94496,119.93502,119.94592,119.95475,119.94633,119.93272,119.96905,119.947235,119.96905,119.953926,119.932686,119.957794,119.97265,119.99413,119.98723,119.99701,119.93114,119.9345,119.95311,119.92733,119.92733,119.92734,119.92736,119.92745,119.93001,119.93008,119.93054,119.939804,119.9392,119.935844,119.92741,119.92757,119.9423,119.94281,119.93051,119.93089,119.94323,119.94346,119.94403,119.94434,119.93449,119.94473,119.945145,119.93143,119.9452,119.945816,119.92986,119.93147,119.93292,119.94409,119.941765,119.9384,119.952095,119.92924,119.93,119.93139,119.94278,119.95388,119.95032,119.99163,119.98928,119.97244,120.0
119.94863,119.9493,119.949295,119.95454,119.955925,119.95478,119.94898,119.956566,119.95465,119.949745,119.956955,119.95538,119.95772,119.95536,119.95278,119.95543,119.95844,119.95767,119.95075,119.95805,119.9587,119.95016,119.95821,119.95925,119.9587,119.9585,119.96011,119.959465,119.95292,119.95024,119.95914,119.95349,119.959274,119.96645,119.95941,119.95259,119.97656,119.95995,119.97656,119.966255,119.95259,119.96924,119.97985,119.99551,119.990265,119.99769,119.95045,119.9529,119.96532,119.94863,119.94864,119.948654,119.94866,119.948746,119.94949,119.94931,119.94972,119.95569,119.95546,119.95491,119.94898,119.94928,119.95692,119.95745,119.95006,119.950294,119.95724,119.95761,119.95786,119.95806,119.95281,119.95854,119.958855,119.95061,119.95932,119.95908,119.95066,119.95148,119.9522,119.95826,119.95741,119.95521,119.96466,119.95055,119.951096,119.951805,119.958015,119.96585,119.96266,119.99361,119.991844,119.979256,120.0
119.933464,119.936455,119.936455,119.938484,119.94444,119.93937,119.93453,119.945984,119.93866,119.93654,119.94686,119.94293,119.94789,119.9428,119.94064,119.94332,119.94864,119.947014,119.93802,119.94778,119.94933,119.93697,119.94805,119.94911,119.94933,119.94885,119.95029,119.95064,119.94085,119.93722,119.94917,119.941666,119.95023,119.95818,119.95069,119.94022,119.97151,119.951775,119.97151,119.95924,119.94018,119.96243,119.97596,119.99467,119.988594,119.997284,119.93748,119.940834,119.95673,119.933464,119.933464,119.93347,119.93349,119.93372,119.936485,119.93648,119.93689,119.94353,119.943115,119.94037,119.93454,119.9354,119.946465,119.94697,119.936966,119.9373,119.947105,119.94747,119.94807,119.94833,119.94072,119.948784,119.949295,119.93775,119.94934,119.950096,119.937584,119.938736,119.93974,119.94813,119.94681,119.94408,119.957,119.937515,119.93809,119.93912,119.94825,119.95738,119.95474,119.99245,119.99041,119.97429,120.0
119.94156,119.9443,119.944305,119.94732,119.950836,119.94769,119.94231,119.95206,119.94743,119.94433,119.95266,119.94982,119.953384,119.94976,119.94769,119.95012,119.95381,119.9532,119.945625,119.95376,119.95423,119.94355,119.954,119.955025,119.95423,119.95436,119.95597,119.95543,119.94773,119.94373,119.95492,119.94826,119.955086,119.962944,119.95515,119.946625,119.974754,119.9556,119.974754,119.96142,119.94656,119.96472,119.97727,119.995224,119.98961,119.99757,119.945114,119.947754,119.96169,119.94156,119.94156,119.941574,119.94159,119.94168,119.9443,119.94438,119.944695,119.95012,119.949905,119.94828,119.94225,119.94249,119.95237,119.95299,119.944756,119.94509,119.95295,119.95334,119.953545,119.95384,119.94771,119.954056,119.95458,119.94537,119.95513,119.954735,119.94422,119.945496,119.94662,119.95412,119.95297,119.95054,119.96026,119.944046,119.94471,119.94566,119.95397,119.96226,119.957794,119.9932,119.991325,119.977264,120.0
119.938576,119.94153,119.94153,119.94586,119.94978,119.94626,119.939285,119.950714,119.945984,119.94161,119.95126,119.94846,119.95164,119.94832,119.94535,119.948494,119.951904,119.95144,119.94315,119.95194,119.952324,119.94087,119.9521,119.95325,119.952324,119.95238,119.954185,119.95327,119.94541,119.940956,119.953125,119.94604,119.95291,119.96157,119.95317,119.94469,119.97363,119.95388,119.97363,119.96115,119.94468,119.964455,119.97686,119.995026,119.98907,119.99747,119.94269,119.94542,119.96035,119.938576,119.938576,119.938576,119.93858,119.938614,119.941536,119.94168,119.94214,119.948975,119.94868,119.94681,119.93924,119.93972,119.95107,119.95144,119.94215,119.94256,119.9514,119.951614,119.95182,119.95202,119.945366,119.95202,119.95226,119.94294,119.95331,119.952774,119.94159,119.94299,119.94428,119.95211,119.95099,119.94827,119.95925,119.94142,119.942345,119.94349,119.95165,119.96093,119.95651,119.9929,119.9909,119.976746,120.0
119.95505,119.95567,119.955666,119.9561,119.95861,119.95626,119.95525,119.959526,119.956184,119.95588,119.959915,119.95813,119.96065,119.95813,119.95787,119.958855,119.96085,119.96115,119.95659,119.96134,119.96129,119.95584,119.9614,119.96315,119.96129,119.961685,119.96343,119.96263,119.95814,119.95586,119.96233,119.95863,119.96216,119.969666,119.96237,119.9575,119.97904,119.96318,119.97904,119.96812,119.957466,119.97087,119.981384,119.995995,119.99114,119.99796,119.95628,119.9581,119.96904,119.95506,119.95506,119.95506,119.95508,119.95515,119.955765,119.95567,119.95593,119.95816,119.95813,119.956696,119.955246,119.955284,119.95986,119.96058,119.9561,119.95628,119.9603,119.96079,119.960945,119.961266,119.95797,119.961105,119.961494,119.95647,119.96264,119.961876,119.95627,119.95699,119.95758,119.96142,119.96167,119.95991,119.966866,119.956024,119.95636,119.95692,119.96332,119.96934,119.9654,119.994255,119.9926,119.981766,120.0
119.94879,119.95052,119.95053,119.949295,119.95417,119.949875,119.94931,119.95516,119.9494,119.95057,119.95554,119.95326,119.95593,119.953186,119.95254,119.95382,119.95611,119.95649,119.95133,119.95682,119.956436,119.95002,119.95689,119.95846,119.956436,119.957016,119.959076,119.957756,119.95274,119.950096,119.95786,119.95321,119.95713,119.96568,119.95716,119.951996,119.976295,119.95749,119.976295,119.963776,119.95199,119.967155,119.979004,119.99546,119.990166,119.99767,119.95108,119.95274,119.9646,119.94879,119.94879,119.9488,119.94881,119.94888,119.95054,119.95062,119.950806,119.95367,119.953384,119.95075,119.94932,119.94934,119.95545,119.95601,119.95082,119.95101,119.955795,119.95617,119.95615,119.95648,119.952614,119.95624,119.95659,119.9512,119.95821,119.95683,119.95045,119.95121,119.951935,119.95693,119.956856,119.95495,119.96253,119.950356,119.95071,119.95137,119.95795,119.96509,119.95999,119.99352,119.99173,119.97883,120.0
119.94268,119.94451,119.94452,119.94281,119.94881,119.94379,119.94302,119.9502,119.94293,119.944565,119.951164,119.94764,119.951996,119.94756,119.94683,119.94832,119.952835,119.951416,119.9456,119.95191,119.95325,119.94399,119.95227,119.953476,119.95324,119.95289,119.95433,119.95427,119.94719,119.94406,119.95333,119.94783,119.953964,119.961525,119.95413,119.9469,119.97349,119.954765,119.97349,119.96133,119.94689,119.964935,119.977066,119.99492,119.988945,119.9974,119.94524,119.947174,119.96026,119.94268,119.94268,119.94269,119.942696,119.942764,119.94453,119.94459,119.94484,119.94809,119.94777,119.94482,119.943016,119.94336,119.950424,119.95097,119.94495,119.94524,119.95135,119.951675,119.95221,119.95249,119.94697,119.95304,119.95351,119.94542,119.95339,119.95372,119.9445,119.94547,119.94635,119.95236,119.95165,119.94948,119.96009,119.9443,119.94491,119.9459,119.952774,119.96081,119.957535,119.99275,119.99073,119.97639,120.0
119.96026,119.961784,119.96179,119.96186,119.96498,119.96246,119.96069,119.965576,119.96196,119.96178,119.966095,119.96434,119.96661,119.96429,119.963455,119.96459,119.966995,119.96653,119.962364,119.96679,119.967224,119.96124,119.96689,119.967964,119.967224,119.967094,119.968544,119.967804,119.96347,119.96128,119.9677,119.96377,119.967545,119.97361,119.967766,119.96286,119.98195,119.96826,119.98195,119.9726,119.96284,119.9749,119.98361,119.99646,119.99222,119.99821,119.96215,119.96351,119.97267,119.960266,119.960266,119.960266,119.96029,119.96036,119.96178,119.96184,119.96195,119.96466,119.96445,119.96291,119.96072,119.96081,119.9658,119.96617,119.96195,119.9621,119.966225,119.96644,119.96669,119.9668,119.96348,119.96701,119.96712,119.96224,119.96789,119.967514,119.96157,119.96218,119.96277,119.96691,119.96667,119.965126,119.97156,119.96139,119.96169,119.962234,119.96708,119.9731,119.97,119.99492,119.99347,119.98365,120.0
119.95172,119.953896,119.9539,119.95267,119.957794,119.95338,119.952354,119.95853,119.95286,119.953896,119.95889,119.95689,119.95932,119.95678,119.95607,119.957344,119.959465,119.95983,119.95473,119.9601,119.95986,119.95341,119.96024,119.9616,119.95986,119.960335,119.962166,119.96096,119.956215,119.953514,119.96115,119.95665,119.96046,119.968346,119.96076,119.95563,119.97823,119.96154,119.97823,119.96709,119.95563,119.97003,119.98066,119.99579,119.99074,119.99786,119.95452,119.956215,119.96745,119.95172,119.95172,119.95172,119.95172,119.951805,119.95389,119.95401,119.95426,119.957184,119.957,119.95428,119.95236,119.95256,119.95884,119.95936,119.954155,119.95436,119.95919,119.959625,119.95954,119.95984,119.95614,119.95954,119.95976,119.95461,119.96139,119.96034,119.9539,119.954765,119.95549,119.960266,119.96003,119.95816,119.96571,119.953766,119.954216,119.9549,119.96102,119.967865,119.96365,119.99395,119.99224,119.98079,120.0
119.96157,119.96252,119.96252,119.959435,119.96434,119.960304,119.961876,119.96559,119.95959,119.96258,119.9665,119.9636,119.966965,119.96359,119.96392,119.96455,119.96722,119.96684,119.96316,119.967224,119.96746,119.96224,119.96759,119.96837,119.96746,119.967804,119.96901,119.968445,119.9642,119.962265,119.968285,119.96459,119.967964,119.97382,119.96799,119.963806,119.9821,119.968285,119.9821,119.97248,119.96379,119.97512,119.98385,119.99658,119.992516,119.99827,119.96292,119.964195,119.973,119.96157,119.96157,119.96158,119.961586,119.96166,119.96253,119.96255,119.96268,119.96373,119.963615,119.9612,119.961876,119.96194,119.965775,119.96633,119.962776,119.96294,119.96675,119.967094,119.967155,119.9674,119.964066,119.967285,119.967476,119.96305,119.96833,119.96775,119.96258,119.96316,119.96365,119.9677,119.96717,119.96574,119.972,119.96241,119.96267,119.96322,119.967995,119.973366,119.97006,119.995125,119.99377,119.98383,120.0
119.9601,119.96211,119.962135,119.96142,119.96419,119.96183,119.96079,119.965195,119.961525,119.96208,119.96566,119.963615,119.96603,119.963615,119.963524,119.96423,119.96629,119.966194,119.96264,119.96638,119.966606,119.96182,119.96644,119.96784,119.96659,119.96664,119.96806,119.96737,119.96385,119.962074,119.967255,119.96429,119.96707,119.97327,119.967255,119.96365,119.9816,119.9678,119.9816,119.972084,119.963646,119.974625,119.98337,119.996445,119.99217,119.99819,119.96246,119.963806,119.97262,119.9601,119.9601,119.96011,119.96011,119.96023,119.96209,119.962166,119.96229,119.96365,119.963615,119.96234,119.96081,119.961136,119.96538,119.9658,119.96226,119.96239,119.96583,119.966095,119.966156,119.96633,119.96366,119.96639,119.96662,119.96255,119.96742,119.96696,119.96215,119.96281,119.963356,119.96644,119.96666,119.96526,119.971275,119.962234,119.96258,119.963135,119.967606,119.97291,119.96942,119.99489,119.99345,119.98358,120.0
119.95644,119.958084,119.95809,119.959496,119.96273,119.9598,119.95731,119.96314,119.95959,119.95813,119.96359,119.9619,119.9637,119.96178,119.96038,119.96199,119.963776,119.963905,119.95884,119.964165,119.96408,119.95831,119.96419,119.96535,119.96408,119.9642,119.96594,119.964714,119.960495,119.95843,119.96513,119.96096,119.964485,119.971375,119.96465,119.96021,119.980316,119.96514,119.980316,119.96987,119.960175,119.97255,119.98246,119.99627,119.99188,119.9981,119.95857,119.96048,119.9704,119.95644,119.95644,119.95645,119.95648,119.956604,119.95809,119.95811,119.95827,119.96235,119.96209,119.96033,119.95734,119.95779,119.96332,119.963684,119.958336,119.95848,119.96372,119.96387,119.96376,119.96386,119.96042,119.96385,119.9641,119.95872,119.96527,119.9644,119.95857,119.95922,119.959816,119.96415,119.96396,119.96232,119.969086,119.95856,119.95894,119.959526,119.96487,119.97082,119.966866,119.99468,119.993225,119.98233,120.0
119.95214,119.95351,119.95351,119.95289,119.957405,119.95356,119.95253,119.95816,119.953026,119.95356,119.95877,119.95664,119.959236,119.956535,119.95564,119.957016,119.95952,119.959465,119.954315,119.959694,119.9598,119.9532,119.95974,119.96136,119.9598,119.96,119.96166,119.96092,119.95581,119.95322,119.96067,119.95624,119.96039,119.96823,119.960434,119.95517,119.978195,119.96076,119.978195,119.96652,119.95516,119.96964,119.98054,119.99594,119.99119,119.997925,119.95409,119.95581,119.96731,119.95215,119.95215,119.95215,119.95215,119.95224,119.95354,119.95355,119.95382,119.957016,119.95675,119.954384,119.95237,119.95253,119.95839,119.95891,119.9538,119.95398,119.95903,119.959305,119.959404,119.95962,119.95571,119.95963,119.959946,119.95419,119.96091,119.960144,119.953636,119.954414,119.955086,119.95974,119.9598,119.95795,119.96552,119.95333,119.95373,119.95441,119.960526,119.96775,119.96318,119.99425,119.99268,119.98061,120.0
119.96442,119.96495,119.96495,119.96415,119.967255,119.9646,119.96465,119.96769,119.9643,119.965004,119.96806,119.96674,119.96833,119.966705,119.96642,119.96714,119.968414,119.96886,119.96542,119.96899,119.96864,119.964874,119.968994,119.970406,119.96864,119.96901,119.97065,119.96951,119.96665,119.96485,119.96987,119.96704,119.969086,119.97553,119.969154,119.966324,119.983345,119.9695,119.983345,119.97341,119.96629,119.97603,119.9849,119.99691,119.99326,119.99842,119.965256,119.96662,119.97481,119.96442,119.96442,119.964424,119.96445,119.9645,119.964966,119.96498,119.96508,119.966934,119.96682,119.96518,119.96465,119.96472,119.96781,119.96832,119.9651,119.96518,119.968315,119.96861,119.96845,119.96865,119.96653,119.9685,119.96867,119.96533,119.970024,119.968925,119.96515,119.96569,119.96614,119.968956,119.969345,119.9681,119.9731,119.96492,119.96517,119.96573,119.97032,119.97512,119.9712,119.99561,119.9944,119.98504,120.0
119.96819,119.96873,119.96873,119.9695,119.97277,119.969894,119.96837,119.97372,119.96967,119.96884,119.974304,119.97177,119.9748,119.97169,119.97066,119.97194,119.97512,119.97385,119.96941,119.97439,119.975494,119.96887,119.97476,119.97473,119.975494,119.97519,119.975624,119.9759,119.970695,119.96892,119.97518,119.971,119.975815,119.97924,119.97623,119.97037,119.985725,119.97701,119.985725,119.97985,119.97036,119.98147,119.98791,119.997314,119.99415,119.99863,119.969215,119.970695,119.978455,119.9682,119.9682,119.968216,119.96822,119.968285,119.96876,119.96874,119.96892,119.97213,119.97189,119.97035,119.96827,119.96843,119.97379,119.97405,119.96901,119.96913,119.9744,119.97452,119.97486,119.97499,119.970665,119.975266,119.97542,119.9693,119.97516,119.9759,119.96913,119.96969,119.970215,119.97493,119.97355,119.972145,119.978874,119.96905,119.969406,119.9699,119.97387,119.97881,119.97832,119.99619,119.99511,119.987144,120.0
119.964355,119.96553,119.96553,119.96517,119.967926,119.96559,119.96471,119.96859,119.96528,119.96555,119.968864,119.967476,119.96903,119.96746,119.96718,119.96791,119.96903,119.96959,119.96612,119.96973,119.96913,119.965355,119.96975,119.97098,119.96913,119.96975,119.97126,119.97003,119.9673,119.96543,119.9705,119.96765,119.96945,119.97593,119.96944,119.96697,119.98346,119.96954,119.98346,119.974014,119.966965,119.976494,119.98481,119.99682,119.99297,119.998375,119.96595,119.96729,119.975266,119.964355,119.964355,119.964355,119.96436,119.96437,119.96553,119.96557,119.96574,119.96757,119.9675,119.96615,119.96471,119.96488,119.96881,119.96919,119.96572,119.96586,119.96905,119.9693,119.96918,119.96941,119.967224,119.96905,119.96914,119.966034,119.970695,119.9693,119.96571,119.96629,119.96683,119.969734,119.9699,119.96864,119.973495,119.96559,119.96595,119.96648,119.97086,119.97556,119.97117,119.99543,119.99413,119.98525,120.0
119.96434,119.96504,119.96504,119.96432,119.966995,119.96475,119.96455,119.967545,119.96449,119.9651,119.96789,119.96663,119.96813,119.96662,119.96638,119.967094,119.96831,119.96886,119.96565,119.96895,119.96859,119.96492,119.96895,119.9705,119.96859,119.96894,119.97061,119.96929,119.96675,119.96493,119.96981,119.96723,119.968994,119.975746,119.96924,119.96659,119.983284,119.969795,119.983284,119.97424,119.96658,119.97655,119.98483,119.996796,119.99293,119.99837,119.96545,119.96669,119.97519,119.96434,119.96434,119.964355,119.964355,119.9644,119.96506,119.965096,119.965256,119.96675,119.96666,119.965225,119.96455,119.96467,119.96782,119.96832,119.96526,119.965385,119.968155,119.96849,119.968285,119.96854,119.96652,119.96837,119.968544,119.965546,119.96996,119.96895,119.96519,119.96577,119.96624,119.968925,119.96939,119.968094,119.97327,119.96505,119.965385,119.96595,119.97082,119.97544,119.97171,119.99539,119.99408,119.98549,120.0
119.96279,119.96449,119.96453,119.96451,119.967,119.96477,119.963356,119.96755,119.964584,119.96446,119.967804,119.96651,119.96794,119.96649,119.966034,119.96688,119.967964,119.96852,119.965065,119.96862,119.968155,119.96417,119.96863,119.97002,119.968155,119.96862,119.97022,119.96903,119.96619,119.964355,119.96938,119.96655,119.968605,119.97518,119.96862,119.96582,119.98291,119.968895,119.98291,119.97335,119.96581,119.97591,119.984566,119.99674,119.99284,119.99834,119.9649,119.96617,119.97454,119.96279,119.96279,119.9628,119.96281,119.9629,119.96446,119.964584,119.964714,119.96664,119.96655,119.965256,119.96336,119.96352,119.96772,119.96811,119.96464,119.96478,119.96799,119.96825,119.96807,119.96828,119.966095,119.96801,119.96818,119.96498,119.96962,119.96841,119.9645,119.965126,119.96566,119.96859,119.9689,119.96757,119.97262,119.96447,119.96487,119.96534,119.96992,119.97482,119.97061,119.995346,119.99405,119.984795,120.0
119.962715,119.964066,119.964066,119.965744,119.96829,119.96624,119.963104,119.968956,119.9659,119.9641,119.96942,119.96767,119.969925,119.96761,119.96627,119.96781,119.97049,119.96969,119.96485,119.97002,119.970726,119.96407,119.97017,119.970955,119.970726,119.970436,119.971504,119.97124,119.9664,119.96415,119.97085,119.966835,119.97107,119.97621,119.97124,119.966064,119.98367,119.97168,119.98367,119.97543,119.96606,119.97767,119.98566,119.99696,119.99337,119.99845,119.9646,119.96639,119.97545,119.962715,119.962715,119.96272,119.96273,119.962814,119.96407,119.96411,119.96428,119.96797,119.96776,119.96665,119.96309,119.96344,119.96909,119.969475,119.964325,119.96449,119.969574,119.96977,119.96997,119.97011,119.96632,119.97062,119.97085,119.96472,119.97094,119.971,119.964455,119.96514,119.965775,119.97022,119.96965,119.96812,119.974724,119.9643,119.96474,119.965385,119.97051,119.97579,119.97321,119.99569,119.994484,119.9857,120.0
119.96338,119.96504,119.96506,119.96627,119.96808,119.96659,119.96385,119.968704,119.96639,119.96504,119.96896,119.967636,119.969475,119.96763,119.96675,119.9679,119.96997,119.96975,119.96566,119.96997,119.970184,119.96491,119.970055,119.97113,119.970184,119.97018,119.97144,119.97077,119.96692,119.96508,119.97071,119.96731,119.97057,119.97622,119.97074,119.96651,119.98364,119.97119,119.98364,119.97553,119.96649,119.977554,119.98555,119.99691,119.993225,119.99842,119.96545,119.96691,119.975624,119.96338,119.96338,119.96339,119.963394,119.96351,119.96504,119.9651,119.96525,119.96771,119.96765,119.96684,119.96384,119.96409,119.969025,119.96945,119.96522,119.965355,119.9692,119.96951,119.969574,119.96977,119.96682,119.970085,119.970276,119.965546,119.97087,119.97049,119.96519,119.96582,119.9664,119.97009,119.96992,119.968475,119.97433,119.96527,119.965546,119.96601,119.97077,119.97591,119.972984,119.99559,119.99434,119.9856,120.0
119.9744,119.974754,119.974754,119.97439,119.97584,119.97465,119.974556,119.97609,119.9745,119.974815,119.97617,119.97567,119.97624,119.97567,119.97566,119.97599,119.97625,119.97698,119.97518,119.97698,119.976364,119.974976,119.97692,119.97837,119.976364,119.9768,119.978264,119.97698,119.976,119.97498,119.977585,119.9763,119.97664,119.98211,119.97665,119.97584,119.98761,119.97679,119.98761,119.98004,119.97584,119.981995,119.98849,119.99759,119.9947,119.99877,119.97501,119.97592,119.98176,119.97442,119.97442,119.97442,119.97443,119.97448,119.97477,119.97476,119.974846,119.97571,119.975685,119.97493,119.97459,119.974655,119.9762,119.976555,119.97492,119.975006,119.97634,119.97658,119.97634,119.976524,119.975784,119.97625,119.97633,119.9751,119.977776,119.97652,119.97515,119.97546,119.97573,119.9768,119.97765,119.976814,119.97965,119.97502,119.9752,119.975525,119.97859,119.98191,119.978264,119.99653,119.99557,119.98916,120.0
119.9752,119.975784,119.975784,119.97631,119.978065,119.97656,119.97553,119.97836,119.976425,119.9759,119.97858,119.97766,119.97879,119.97764,119.97701,119.97782,119.97901,119.97898,119.97633,119.979126,119.97928,119.97584,119.97915,119.979904,119.97928,119.97926,119.9802,119.97981,119.97714,119.975845,119.97972,119.977455,119.979614,119.983376,119.97982,119.97701,119.988525,119.9803,119.988525,119.98302,119.977005,119.98446,119.989914,119.9978,119.99521,119.99887,119.97613,119.977135,119.98291,119.9752,119.9752,119.975204,119.97522,119.97529,119.97583,119.97579,119.97592,119.97778,119.97772,119.976875,119.97554,119.975685,119.97851,119.97879,119.97605,119.97617,119.97871,119.97885,119.97885,119.978966,119.97706,119.9791,119.97926,119.97624,119.97978,119.979576,119.97601,119.97638,119.976715,119.97915,119.9791,119.97815,119.98241,119.97592,119.97614,119.976555,119.97983,119.983116,119.98142,119.99687,119.99599,119.98965,120.0
119.976166,119.97684,119.97684,119.97664,119.97859,119.976974,119.97659,119.97905,119.97675,119.9769,119.97931,119.97825,119.97946,119.97823,119.97796,119.9785,119.97966,119.979645,119.97727,119.979744,119.97983,119.97696,119.979744,119.98063,119.97983,119.97976,119.980804,119.98014,119.978134,119.97696,119.9803,119.97842,119.98004,119.98398,119.98015,119.978004,119.989075,119.98042,119.989075,119.98303,119.97799,119.98462,119.99022,119.99798,119.995605,119.99897,119.97712,119.97811,119.98348,119.976166,119.976166,119.97617,119.97617,119.97628,119.97685,119.97686,119.976974,119.97837,119.97828,119.9773,119.97661,119.97675,119.97913,119.97939,119.97701,119.9771,119.97943,119.97955,119.97948,119.97954,119.978035,119.97974,119.97986,119.977196,119.98041,119.98,119.97714,119.977516,119.97784,119.9797,119.97992,119.979095,119.98261,119.97704,119.977264,119.97764,119.98049,119.983696,119.98147,119.99713,119.99634,119.990166,120.0
119.97694,119.97743,119.97743,119.977745,119.97983,119.978065,119.97717,119.980415,119.977905,119.97753,119.9807,119.97932,119.980804,119.9793,119.97878,119.97954,119.980865,119.9808,119.978,119.98101,119.98097,119.977646,119.98105,119.98165,119.98097,119.9811,119.98194,119.98143,119.97892,119.977684,119.98152,119.979225,119.98118,119.98487,119.98118,119.97883,119.98967,119.98125,119.98967,119.984024,119.978806,119.98551,119.99076,119.998116,119.995926,119.99904,119.97778,119.9789,119.98441,119.97694,119.97694,119.976944,119.97696,119.97698,119.977455,119.97744,119.97756,119.97949,119.97938,119.97837,119.97717,119.97739,119.98054,119.98075,119.977684,119.9778,119.98078,119.980865,119.98085,119.98093,119.97883,119.98092,119.98101,119.9779,119.98159,119.981094,119.97784,119.97821,119.97855,119.98105,119.98089,119.97998,119.983696,119.977776,119.978065,119.978455,119.98138,119.98462,119.98233,119.99735,119.99663,119.99073,120.0
119.97584,119.976135,119.976135,119.9745,119.97669,119.97486,119.97601,119.97711,119.97465,119.9762,119.977325,119.976494,119.97753,119.976494,119.97685,119.97702,119.977554,119.97813,119.976456,119.97816,119.977776,119.97623,119.978134,119.97936,119.977776,119.97808,119.979385,119.9783,119.97715,119.97624,119.97875,119.9774,119.978065,119.982864,119.97822,119.976944,119.988205,119.9786,119.988205,119.98161,119.97693,119.983246,119.98935,119.997765,119.995125,119.998856,119.97633,119.9771,119.98246,119.97584,119.97584,119.975845,119.975845,119.97588,119.97616,119.97616,119.97623,119.97652,119.976494,119.975334,119.976036,119.97605,119.97731,119.97769,119.976265,119.976326,119.97753,119.97777,119.97766,119.97781,119.97697,119.9776,119.97773,119.97639,119.97892,119.97802,119.97638,119.97666,119.976906,119.97808,119.97872,119.97796,119.98093,119.97629,119.97642,119.97666,119.97957,119.98263,119.97987,119.99682,119.99593,119.989586,120.0
